,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
ESP Legal and accounting activities; activities of head offices; management consultancy activities,4.9,2.9,73.6,1.1,2.6,1.8,9.0,37.7,5461.8,93.8,1.6,0.6,1.0,0.4,0.7,104.6,0.0,2.7,0.4,173.7,15.9,11.9,21.3,4.5,0.0,0.0,1.2,45.8,21.9,141.9
ESP Architectural and engineering activities; technical testing and analysis,0.1,0.2,0.3,0.0,0.1,0.0,0.1,2.3,6961.3,3.0,2.2,0.1,0.0,30.0,0.1,190.6,0.0,0.2,0.5,0.8,0.0,0.1,2.1,0.1,0.0,0.1,0.0,0.8,1.7,118.6
ESP Scientific research and development,0.0,0.8,7.9,0.6,0.5,0.4,0.0,36.3,790.2,26.6,0.3,0.9,0.0,0.0,1.0,13.7,0.5,5.9,10.4,26.3,0.0,0.4,1.9,0.8,0.3,0.0,0.2,12.1,16.8,31.6
ESP Advertising and market research,0.1,0.0,0.9,0.6,0.1,0.1,0.1,1.2,283.5,1.4,0.3,0.0,0.0,0.0,0.1,1.3,0.0,7.1,0.2,7.1,0.2,0.2,0.6,0.1,0.0,0.0,0.1,38.9,14.8,67.1
"ESP Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.6,582.9,0.6,0.4,0.0,0.0,0.1,0.5,0.7,0.1,0.1,0.1,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.4,0.5,3.0
ESP Administrative and support service activities,0.5,24.8,30.9,0.2,0.6,8.3,0.4,135.5,9676.9,604.3,229.2,6.5,0.1,0.2,8.0,354.5,0.4,9.2,3.1,244.4,21.0,12.3,133.0,0.5,0.2,0.3,3.3,168.1,131.8,30.7
ESP Public administration and defence; compulsory social security,0.4,2.6,17.3,0.4,1.1,1.8,0.5,83.9,66224.5,58.7,23.6,2.6,0.1,2.0,0.8,45.8,2.3,3.8,6.0,29.3,174.5,2.0,11.9,0.9,0.4,2.7,1.1,20.9,30.1,82.4
ESP Education,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.9,53325.3,0.5,0.4,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.8,0.0,0.2,0.4,0.1,0.0,0.0,0.0,0.3,0.7,15.3
ESP Human health and social work activities,0.1,0.1,0.6,0.0,0.1,0.3,0.1,2.6,69261.0,2.5,1.4,0.1,0.0,0.3,0.1,2.2,0.2,0.2,0.3,2.2,0.1,0.2,1.2,0.1,0.0,0.1,0.2,0.8,1.5,7.9
ESP Other service activities,0.7,12.8,62.1,1.3,17.9,51.0,4.9,137.6,35262.3,181.4,231.2,1.7,1.0,81.8,2.6,359.0,26.8,10.2,1.0,355.0,20.1,13.2,117.1,16.8,0.2,19.1,45.4,10.3,141.3,69.6
ESP Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
ESP Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FRA Crop and animal production, hunting and related service activities",9.1,23.3,411.9,1.7,3.3,40.1,9.7,633.6,513.3,18022.0,552.6,8.6,2.1,14.8,47.5,381.5,91.8,8.2,4.8,135.4,25.5,16.2,88.7,6.1,32.9,4.7,13.0,118.9,452.3,173.4
FRA Forestry and logging,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,1907.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,0.4,0.2
FRA Fishing and aquaculture,0.0,1.2,43.7,0.0,0.0,0.0,3.7,8.7,109.9,248.0,7.4,0.3,0.0,0.0,0.8,84.8,0.2,0.0,0.0,1.7,0.0,0.0,5.3,0.4,245.3,0.0,0.0,0.0,11.5,14.0
FRA Mining and quarrying,0.0,0.0,2.8,0.0,0.0,0.0,0.0,49.5,0.3,849.9,0.9,13.4,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,7.8,0.2
"FRA Manufacture of food products, beverages and tobacco products",118.1,163.8,2470.8,19.1,39.8,538.8,106.3,3363.2,1609.4,75100.3,3316.1,41.3,20.3,6.9,175.6,1990.6,1209.3,116.6,68.9,805.2,119.7,90.5,356.9,73.9,337.6,40.3,121.3,1574.9,2452.4,2342.3
"FRA Manufacture of textiles, wearing apparel and leather products",51.2,83.1,712.5,9.7,15.1,101.0,20.1,892.2,1024.8,7021.1,1295.8,24.5,1.6,3.5,24.6,1281.2,1427.6,125.9,25.7,175.4,40.7,196.4,295.5,19.7,461.6,50.6,70.3,788.0,848.7,1689.0
"FRA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.3,0.2,3.4,0.0,0.0,0.7,0.1,1.9,8.7,1079.8,1.5,0.1,0.1,0.0,0.1,2.6,1.0,0.2,0.0,0.6,0.1,0.1,1.2,0.0,0.2,0.1,0.0,3.6,9.2,3.7
FRA Manufacture of paper and paper products,1.8,11.2,62.3,0.1,0.1,1.1,2.5,146.7,89.5,2830.3,76.8,4.4,0.0,0.2,1.3,28.5,6.9,0.6,0.1,78.6,2.0,7.3,11.5,0.4,1.6,0.4,0.3,12.9,75.2,31.5
FRA Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Manufacture of coke and refined petroleum products ,1.8,1.7,120.0,3.5,2.8,30.9,0.3,240.2,87.8,19626.9,267.6,3.9,1.7,0.0,0.4,71.2,1.5,14.8,0.4,166.4,13.0,4.5,15.3,7.9,1.6,30.8,12.9,309.2,222.6,147.9
FRA Manufacture of chemicals and chemical products ,96.1,88.9,496.9,11.9,39.5,20.8,102.9,1097.0,660.0,4756.7,817.1,29.0,7.9,22.8,7.0,741.9,277.8,3.8,69.3,426.3,43.3,89.6,170.2,37.3,389.1,98.2,57.1,769.2,960.3,847.2
FRA Manufacture of basic pharmaceutical products and pharmaceutical preparations,248.3,115.5,156.5,49.2,119.9,252.2,84.8,1839.2,877.8,8677.2,284.6,229.9,5.6,2.7,23.8,1101.5,26.8,113.7,142.9,39.4,38.8,307.1,227.4,151.6,0.0,0.0,21.5,2019.6,1271.6,2146.3
FRA Manufacture of rubber and plastic products,10.7,26.3,86.5,2.6,19.1,11.8,18.4,346.1,171.0,1199.7,141.4,13.5,1.3,6.5,5.2,119.7,31.1,10.5,33.9,95.3,4.5,43.6,44.2,18.8,1.7,27.2,2.8,46.6,113.6,244.0
FRA Manufacture of other non-metallic mineral products,7.2,5.2,24.4,0.8,2.0,16.2,3.2,68.3,43.7,1822.2,48.1,4.3,0.6,2.5,2.7,46.9,39.2,3.9,3.9,12.8,3.6,10.5,14.5,2.7,17.4,2.4,1.2,110.2,44.9,141.1
FRA Manufacture of basic metals,0.1,0.0,0.3,0.0,0.0,0.1,0.0,6.9,0.8,869.4,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.2
"FRA Manufacture of fabricated metal products, except machinery and equipment",16.9,22.0,217.6,3.5,21.6,15.7,32.8,365.3,350.6,8619.8,240.8,12.8,6.3,11.4,12.9,192.4,107.5,46.2,113.8,36.9,7.0,37.0,53.1,5.7,11.6,25.9,8.8,156.5,133.0,533.7
"FRA Manufacture of computer, electronic and optical products",97.4,117.7,390.9,23.3,260.2,159.7,536.8,2479.2,1109.9,3086.3,1493.5,41.7,42.1,251.6,60.7,1327.7,205.6,158.2,133.4,80.5,120.0,236.8,178.2,139.4,156.8,269.1,63.2,1136.6,1453.8,5423.1
FRA Manufacture of electrical equipment,71.7,45.7,318.9,6.7,55.9,51.9,347.2,1331.1,520.3,2106.3,496.6,23.5,6.8,58.4,63.2,424.9,85.8,73.2,45.5,183.7,21.4,88.5,65.7,12.4,27.5,94.3,46.4,265.6,471.5,1067.9
FRA Manufacture of machinery and equipment n.e.c.,208.1,283.6,875.6,32.0,149.4,157.9,1002.2,2342.0,1386.1,5371.0,1211.0,177.7,45.8,200.3,33.7,1413.5,194.1,269.6,192.3,305.0,151.7,318.4,197.2,317.1,469.9,340.6,144.3,1965.5,1456.0,2999.8
"FRA Manufacture of motor vehicles, trailers and semi-trailers",201.3,725.7,2024.5,37.8,34.9,31.6,183.3,7422.7,6350.8,28104.4,4435.4,372.2,13.8,5.8,405.5,5262.1,223.2,10.5,150.4,1069.1,282.5,840.6,868.7,135.1,699.3,930.0,41.3,69.2,3514.8,5446.5
FRA Manufacture of other transport equipment,882.7,14.8,84.2,0.1,160.6,654.1,1685.6,4876.6,888.5,1724.9,1095.0,1.1,10.2,609.6,391.5,692.5,15.8,214.8,1.0,124.7,49.4,10.1,150.9,6.8,65.0,64.0,423.8,1944.9,1018.1,9324.0
FRA Manufacture of furniture; other manufacturing,47.4,92.8,293.0,4.2,28.1,97.4,106.2,761.0,763.1,7459.3,782.5,20.2,1.6,48.7,43.5,615.4,440.9,53.3,42.9,193.7,41.0,66.9,155.7,16.5,29.0,52.9,5.5,847.4,862.9,585.5
FRA Repair and installation of machinery and equipment,0.0,35.3,12.2,0.2,0.4,0.3,0.0,32.5,0.1,23913.4,0.1,2.4,0.0,0.0,0.0,10.2,0.0,0.0,0.0,27.2,20.7,0.0,16.2,2.2,0.0,0.0,54.3,9.3,51.7,21.2
"FRA Electricity, gas, steam and air conditioning supply",0.0,2.0,80.3,0.1,0.0,1.1,0.9,169.7,3.1,22303.4,5.1,2.6,0.0,0.0,0.5,15.6,0.1,0.0,0.3,5.0,0.5,1.0,1.2,0.3,0.0,1.4,0.0,5.1,22.7,29.1
"FRA Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FRA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,197.3
FRA Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206146.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Wholesale and retail trade and repair of motor vehicles and motorcycles,14.4,14.4,87.4,2.5,9.3,22.3,22.0,219.5,131.5,31069.7,146.5,10.1,1.5,6.3,7.8,136.1,51.3,11.3,11.6,36.0,7.9,20.5,27.0,9.5,22.2,10.8,6.1,142.3,153.4,182.9
"FRA Wholesale trade, except of motor vehicles and motorcycles",97.6,101.3,616.3,16.8,63.1,151.5,148.9,1519.8,972.6,102786.5,995.3,70.3,10.0,42.9,115.2,1009.7,354.0,77.2,78.6,290.7,53.7,140.1,183.2,64.6,152.9,73.3,42.1,963.7,1054.7,5568.4
"FRA Retail trade, except of motor vehicles and motorcycles",76.5,76.6,463.9,13.1,49.5,118.4,116.7,1164.9,698.2,84404.1,777.7,53.4,7.8,33.6,41.4,722.4,272.3,60.0,61.6,191.1,42.1,109.1,143.5,50.6,118.0,57.4,32.2,755.1,814.3,970.9
FRA Land transport and transport via pipelines,37.5,42.0,252.3,6.5,23.8,59.9,64.1,591.7,355.3,26693.2,390.2,26.6,5.5,16.1,20.5,364.5,134.0,29.1,29.4,95.6,20.2,61.6,69.7,24.8,60.6,36.5,15.9,368.0,425.2,1131.3
FRA Water transport,0.5,1.2,3.4,0.2,0.4,3.4,8.3,26.8,9.2,273.8,62.1,1.1,3.5,62.1,0.9,7.4,17.2,0.4,0.4,9.2,0.9,3.4,1.9,2.1,2.5,20.2,0.3,5.4,14.4,3008.0
FRA Air transport,0.0,15.2,49.1,1.2,11.2,39.8,82.9,72.8,221.8,6118.1,379.8,12.2,15.0,170.0,25.4,323.6,120.4,8.7,53.1,36.6,7.7,10.2,22.8,6.4,5.1,11.7,6.6,357.8,138.9,673.0
FRA Warehousing and support activities for transportation,5.5,12.9,204.5,0.8,8.0,6.9,5.6,218.8,119.6,3942.4,66.4,15.3,3.6,27.5,2.0,150.1,24.7,13.4,7.4,14.0,6.3,10.6,14.8,2.8,12.0,7.7,5.6,35.9,80.8,462.1
FRA Postal and courier activities,0.0,0.7,3.3,0.2,0.0,0.2,0.3,3.5,9.3,1861.1,36.4,0.3,0.0,0.0,0.4,5.0,0.0,0.0,0.0,6.9,0.1,0.6,0.9,0.0,0.0,0.0,0.0,0.0,2.7,151.5
FRA Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75076.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Publishing activities,7.3,4.8,29.7,0.2,0.2,0.0,0.0,151.1,34.3,18243.5,74.8,0.9,0.0,0.0,0.0,22.1,7.9,4.7,0.0,21.8,5.6,7.6,6.2,1.7,0.0,0.0,1.2,57.4,28.6,311.6
"FRA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.4,2.5,62.9,0.6,2.3,3.3,0.0,73.5,14.7,9133.7,154.2,4.1,2.0,0.0,0.0,75.6,6.9,8.3,14.9,36.3,11.5,21.8,23.6,7.4,0.0,0.0,7.0,184.9,88.4,247.9
FRA Telecommunications,1.1,3.2,35.2,3.5,0.2,1.3,1.4,22.1,71.1,25971.0,195.0,3.5,0.2,1.8,2.2,271.9,0.8,0.4,6.7,18.7,1.5,11.6,12.9,1.9,12.0,2.6,2.7,0.8,81.2,116.5
"FRA Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.1,0.0,0.5,0.0,20.7,6.5,28838.7,4.8,1.0,0.0,0.0,0.0,3.4,0.3,0.0,0.0,22.4,2.2,4.0,1.7,1.2,0.0,0.0,0.1,4.3,32.1,294.9
"FRA Financial service activities, except insurance and pension funding",1.1,0.9,2.3,0.0,0.4,3.7,0.0,11.4,15.1,27658.1,31.9,2.4,0.1,0.0,20.2,7.0,1.2,0.3,0.0,50.2,1.5,7.0,4.7,0.2,0.2,2.2,0.1,0.1,16.8,1133.0
"FRA Insurance, reinsurance and pension funding, except compulsory social security",0.2,0.3,2.6,0.0,0.0,1.4,0.8,8.4,3.4,31878.4,4.6,0.4,0.0,0.1,9.1,30.4,4.4,0.0,1.7,1.2,0.2,3.4,0.8,0.0,0.0,1.3,0.1,78.0,17.5,94.0
FRA Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212604.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Legal and accounting activities; activities of head offices; management consultancy activities,10.8,2.1,60.0,0.6,0.1,2.2,262.2,16.4,188.5,17315.1,4.3,0.7,0.8,0.8,0.3,54.0,0.0,2.5,0.0,115.2,6.4,9.4,1.9,2.8,0.0,0.0,0.5,40.3,49.0,156.9
FRA Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20266.0,0.0,0.0,0.0,79.1,0.0,137.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2
FRA Scientific research and development,0.1,6.5,58.5,3.1,0.2,3.9,0.0,147.9,91.7,12187.4,13.9,9.5,0.0,0.3,4.2,65.4,3.0,52.9,20.3,156.0,0.3,1.2,1.8,3.8,1.5,0.0,1.0,113.7,330.1,152.5
FRA Advertising and market research,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,4.5,79.1
"FRA Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2905.0,0.6,0.0,0.0,0.0,1.3,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,2.1
FRA Administrative and support service activities,6.6,18.2,27.0,0.2,0.1,7.5,0.0,30.2,335.0,5292.0,51.4,7.1,0.3,0.0,25.2,35.4,2.0,1.3,4.4,147.9,2.7,1.7,11.6,1.8,0.0,1.8,1.1,994.0,50.0,191.2
FRA Public administration and defence; compulsory social security,1.2,1.1,7.5,0.1,0.4,1.1,9.2,16.5,17.4,192342.3,13.6,0.4,0.1,3.9,0.7,15.2,3.1,0.8,0.5,8.0,0.8,1.5,1.6,0.5,1.0,0.6,0.3,19.2,16.3,56.3
FRA Education,0.3,0.3,1.3,0.0,0.1,0.2,0.4,3.6,3.7,107238.9,3.0,0.1,0.0,0.1,0.2,2.0,1.0,0.1,0.2,1.6,0.2,0.3,0.5,0.1,0.4,0.2,0.1,6.7,2.9,3.9
FRA Human health and social work activities,3.6,1.3,4.5,0.1,0.7,7.7,2.9,13.0,10.4,190912.9,114.6,0.5,0.1,1.3,0.7,9.9,4.5,1.0,0.7,2.8,0.6,5.2,1.7,0.6,1.5,1.1,0.5,23.1,11.8,163.2
FRA Other service activities,0.2,2.6,26.9,0.0,0.4,12.7,4.0,43.3,335.0,66824.9,635.6,0.2,0.0,6.5,14.9,39.5,5.3,2.5,0.0,23.7,1.1,12.2,1.3,1.3,0.0,9.5,1.2,4.2,404.9,-251.2
FRA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GBR Crop and animal production, hunting and related service activities",1.5,0.8,21.7,0.1,0.4,1.6,2.6,15.9,64.1,24.3,15976.7,9.2,0.8,1.6,137.8,38.0,5.0,0.6,0.0,47.9,9.8,3.7,5.1,2.4,0.2,3.3,0.4,4.7,36.3,101.4
GBR Forestry and logging,0.2,0.1,0.4,0.0,0.0,0.4,0.1,1.2,0.4,0.5,625.3,0.0,0.0,0.0,2.5,1.5,0.5,0.2,0.0,0.9,0.1,0.1,0.1,0.0,0.0,0.0,0.1,1.5,3.5,0.1
GBR Fishing and aquaculture,0.3,1.1,17.0,0.0,0.0,0.1,0.1,15.9,116.8,279.8,90.6,0.0,0.0,0.0,13.1,33.3,2.4,0.0,0.0,11.2,31.8,0.0,4.2,0.0,39.8,0.0,0.8,2.6,2.3,53.8
GBR Mining and quarrying,0.8,0.2,90.1,0.0,0.0,0.9,25.0,1130.0,2.8,2.1,2235.4,0.8,0.1,8.4,8.7,5.6,1.5,0.6,0.1,302.2,0.3,0.4,7.5,0.1,17.7,0.1,0.2,86.4,15.5,1503.8
"GBR Manufacture of food products, beverages and tobacco products",305.2,53.1,547.5,21.9,108.2,436.2,121.6,859.6,1278.9,1997.7,57645.3,27.3,30.6,46.5,2168.6,579.3,336.8,293.1,84.7,681.3,153.2,80.0,257.6,51.5,266.3,56.1,248.8,1236.5,1538.5,2742.1
"GBR Manufacture of textiles, wearing apparel and leather products",65.4,41.2,161.3,3.9,1.8,67.9,16.7,875.0,393.7,472.5,3489.2,22.4,5.3,18.8,1154.8,577.7,402.4,80.1,8.2,155.7,79.2,126.2,49.8,4.5,114.3,77.8,34.2,673.5,691.4,1547.4
"GBR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.9,0.8,1.2,0.0,0.1,2.1,0.3,5.1,2.2,5.6,1458.8,0.2,0.1,0.4,14.2,3.1,3.0,0.4,0.2,3.1,1.0,0.7,0.6,0.1,1.2,0.4,0.3,8.5,5.9,6.3
GBR Manufacture of paper and paper products,3.0,2.2,6.4,0.2,0.2,3.4,1.0,55.5,10.7,53.3,3686.2,0.8,0.2,0.6,81.1,19.1,3.8,18.5,0.3,11.9,3.6,3.1,1.5,0.7,12.6,1.5,0.5,31.6,33.6,21.7
GBR Printing and reproduction of recorded media,13.2,13.9,21.6,1.4,3.4,11.3,15.5,113.3,34.9,80.8,3705.9,2.7,1.2,7.8,64.6,56.4,22.8,14.5,3.0,18.9,11.9,7.2,6.9,3.7,6.9,8.2,3.0,121.1,95.3,-0.0
GBR Manufacture of coke and refined petroleum products ,1.0,1.4,148.2,0.3,2.4,18.1,0.1,204.3,142.4,323.0,12515.0,0.2,13.4,0.0,15.3,60.1,0.2,0.4,2.8,281.5,88.0,1.3,58.1,0.7,2.1,4.0,2.5,807.3,124.9,109.7
GBR Manufacture of chemicals and chemical products ,96.8,26.4,235.2,6.0,9.5,31.4,42.6,693.3,260.5,569.3,13988.9,30.7,12.2,27.7,171.7,248.2,73.0,9.6,46.0,380.0,80.6,73.2,67.0,24.9,183.8,46.5,19.2,588.9,575.9,427.4
GBR Manufacture of basic pharmaceutical products and pharmaceutical preparations,705.1,107.8,52.4,20.5,105.5,556.9,116.5,2224.9,1016.2,2472.8,1827.2,58.1,6.2,4.8,626.5,1118.9,117.6,108.8,206.0,118.0,64.5,149.7,260.6,100.4,5.2,2.2,50.5,3282.9,1004.5,2154.6
GBR Manufacture of rubber and plastic products,30.9,10.8,27.7,1.4,5.0,16.8,12.7,156.9,53.2,129.8,3670.6,8.7,1.8,15.8,158.1,56.2,36.7,9.8,13.6,92.8,16.9,21.0,12.1,10.0,5.5,13.7,4.4,113.0,117.2,168.6
GBR Manufacture of other non-metallic mineral products,21.2,5.5,8.4,0.4,0.9,46.0,4.6,39.2,26.6,34.9,3015.3,1.6,2.3,3.0,58.3,29.4,70.3,14.4,1.3,21.7,6.7,2.7,2.9,0.9,3.1,2.5,2.3,154.6,35.7,48.1
GBR Manufacture of basic metals,3.7,1.6,4.9,0.2,0.7,3.3,2.5,25.8,9.6,30.3,96.9,2.4,0.2,1.4,18.9,13.0,6.8,3.1,0.8,7.5,2.2,2.1,1.9,0.7,1.9,1.7,0.9,25.3,30.9,14.4
"GBR Manufacture of fabricated metal products, except machinery and equipment",97.8,5.4,33.7,3.2,10.7,12.3,14.9,181.3,75.0,140.7,9247.1,4.1,10.5,24.8,325.4,81.7,89.1,12.3,13.6,45.8,30.5,20.3,9.5,12.7,10.1,38.7,4.2,257.5,96.5,328.2
"GBR Manufacture of computer, electronic and optical products",216.8,166.2,444.8,36.4,89.6,244.8,401.0,2422.7,742.4,1619.6,1305.2,51.2,21.0,141.2,349.5,1152.4,386.5,296.2,33.6,101.0,232.7,137.1,136.8,100.9,99.3,194.8,63.8,2369.7,1940.0,5746.9
GBR Manufacture of electrical equipment,166.6,38.5,79.1,5.4,25.0,70.2,179.0,697.0,190.0,214.7,4632.4,17.8,12.3,46.0,423.2,221.0,149.6,58.6,65.7,122.7,30.7,25.2,30.8,4.1,16.0,49.2,34.9,533.2,349.7,1343.6
GBR Manufacture of machinery and equipment n.e.c.,351.0,155.3,537.4,25.3,90.2,212.6,943.1,1357.9,731.4,981.6,7255.9,85.7,61.8,355.9,463.8,825.4,243.2,273.0,129.0,407.0,389.3,173.1,127.7,96.2,261.4,306.6,405.9,3282.2,1225.1,2764.1
"GBR Manufacture of motor vehicles, trailers and semi-trailers",294.4,182.9,899.2,2.7,26.6,200.0,97.9,2618.7,1768.2,2387.6,21132.6,78.9,19.4,11.8,688.7,1664.1,824.0,11.2,144.1,515.2,184.7,237.6,289.4,18.4,1103.1,319.3,32.4,5404.9,1776.1,2121.4
GBR Manufacture of other transport equipment,33.7,10.4,33.5,0.5,123.9,29.2,6.3,136.3,88.6,64.8,7750.2,1.2,1.8,689.6,136.8,115.7,9.1,5.3,4.1,131.5,33.6,2.9,32.8,0.8,19.5,13.5,1.6,214.2,272.6,505.6
GBR Manufacture of furniture; other manufacturing,123.7,57.4,146.9,4.2,14.5,112.1,75.7,624.5,301.0,656.7,10789.5,27.2,14.0,113.0,1394.3,348.5,292.6,48.5,34.1,274.6,78.0,37.8,47.7,5.6,46.6,44.1,4.5,1100.9,714.2,683.9
GBR Repair and installation of machinery and equipment,0.3,0.1,0.2,0.0,0.1,0.4,0.1,1.6,1.0,1.4,56.1,0.1,0.0,0.2,1.0,1.7,0.5,0.2,0.1,1.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,2.5,2.2,6.5
"GBR Electricity, gas, steam and air conditioning supply",0.6,0.5,7.4,0.3,0.1,1.0,0.5,21.6,1.4,9.6,31308.6,0.6,0.0,0.3,3.9,11.1,1.2,5.3,0.5,15.7,0.7,0.5,0.4,0.1,0.4,0.1,0.2,16.0,43.2,33.2
"GBR Water collection, treatment and supply",0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.0,5964.4,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,-14.1
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.7,1.7,1.0,0.0,0.0,0.4,0.3,3.8,0.7,2.1,16438.8,0.1,0.0,0.3,2.7,4.7,0.7,0.7,0.1,3.7,0.4,0.3,0.3,0.0,0.1,0.0,0.1,3.0,18.8,90.2
GBR Construction,0.5,0.3,1.9,0.2,0.0,0.5,0.2,2.2,0.8,0.8,195346.0,0.3,0.0,0.4,4.0,6.9,1.1,0.2,0.0,8.9,0.7,0.4,0.6,0.6,1.9,0.0,0.3,1.0,6.1,114.0
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,0.4,0.2,0.5,0.0,0.0,0.4,0.0,18.4,0.6,1.7,38841.8,0.1,1.6,0.0,2.5,2.4,0.7,0.8,0.1,2.8,0.2,0.2,0.2,0.0,3.5,0.0,0.4,9.4,8.6,14.9
"GBR Wholesale trade, except of motor vehicles and motorcycles",1.7,0.8,3.4,0.0,0.1,1.6,0.6,12.6,3.9,15.0,101424.9,0.5,0.0,0.3,18.2,27.6,3.7,1.1,0.0,19.5,1.9,1.6,1.1,0.2,1.0,0.0,0.7,8.9,23.8,359.2
