,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
POL Real estate activities,0.0,1.4,0.1,0.0,0.0,0.1,0.0,23.7,0.2,0.3,6.1,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,19.7,0.1,14038.1,0.1,0.0,0.3,0.0,0.0,0.2,1.2,8.0
POL Legal and accounting activities; activities of head offices; management consultancy activities,0.1,0.6,2.2,0.1,0.0,0.1,1.4,4.8,2.0,3.1,0.6,0.0,0.0,0.2,0.0,1.4,0.0,0.0,0.0,7.4,1.9,365.1,0.2,0.3,0.0,0.0,0.0,3.1,7.3,34.6
POL Architectural and engineering activities; technical testing and analysis,0.0,0.4,0.1,0.0,0.0,0.0,0.0,3.5,0.1,0.9,0.4,0.1,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.4,0.2,2205.0,0.0,0.0,0.3,0.0,0.0,0.1,1.3,3.5
POL Scientific research and development,0.0,0.7,0.9,0.2,0.0,0.1,0.1,13.5,0.8,3.4,1.1,0.4,0.0,0.0,0.1,1.3,0.0,0.1,0.1,3.1,0.3,378.5,0.1,0.3,1.0,0.2,0.1,2.6,18.6,6.1
POL Advertising and market research,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,68.8,0.0,0.1,0.1,0.0,0.0,4.6,1.9,16.6
"POL Other professional, scientific and technical activities; veterinary activities",0.0,0.7,0.9,0.2,0.0,0.3,0.0,10.7,0.7,1.3,11.2,0.5,0.0,0.0,5.4,1.6,0.3,0.1,0.0,3.9,1.3,678.7,0.4,0.2,0.4,0.3,0.0,1.5,7.0,12.8
POL Administrative and support service activities,0.0,0.5,0.2,0.1,0.0,0.1,0.0,3.3,0.7,0.7,1.9,0.3,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.1,1562.5,0.1,0.2,0.9,0.0,0.0,2.7,3.8,7.2
POL Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,14371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2
POL Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,11137.2,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.7
POL Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.0,8478.1,0.0,0.0,0.1,0.0,0.0,0.1,0.3,16.6
POL Other service activities,0.1,1.7,1.5,0.2,0.0,7.2,0.1,18.1,11.4,4.0,25.1,0.3,0.0,0.3,0.2,2.6,0.6,0.1,0.0,2.6,0.4,4152.5,0.1,0.2,1.8,0.4,0.1,2.6,21.4,19.6
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PRT Crop and animal production, hunting and related service activities",0.0,0.1,1.4,0.0,3.9,1.1,0.0,1.7,17.9,10.7,22.7,0.0,0.0,0.0,2.2,27.1,0.5,0.0,0.0,5.1,0.7,0.0,1916.7,0.0,0.2,0.1,0.0,1.2,2.2,7.1
PRT Forestry and logging,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,179.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0
PRT Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.6,0.8,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,324.1,0.0,0.0,0.0,0.0,0.2,0.2,2.7
PRT Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.1,0.1,13.8,0.3,0.5,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,34.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"PRT Manufacture of food products, beverages and tobacco products",1.3,2.5,25.0,0.0,44.5,26.0,0.1,28.0,142.7,86.8,60.5,0.1,0.0,0.0,2.5,20.9,9.7,0.6,0.8,42.5,3.8,0.2,6490.1,0.1,1.0,0.0,0.1,24.6,32.4,93.4
"PRT Manufacture of textiles, wearing apparel and leather products",3.5,37.1,50.3,0.1,5.8,27.9,0.2,568.7,386.0,599.2,585.1,1.6,0.0,0.3,23.6,117.0,14.9,0.8,5.8,110.5,51.3,11.8,4157.4,0.3,7.2,1.1,0.7,254.7,269.0,110.2
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.9,0.0,0.7,0.0,0.0,0.0,0.0,2.3,1.0,2.4,0.6,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.6,0.0,0.1,72.5,0.0,0.0,0.0,0.0,0.5,0.6,0.2
PRT Manufacture of paper and paper products,0.0,0.0,0.1,0.0,0.0,0.0,0.4,3.6,14.6,1.2,1.5,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.2,0.1,0.4,612.8,0.0,0.0,0.2,0.0,0.1,1.9,2.1
PRT Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.2,0.2,-0.0
PRT Manufacture of coke and refined petroleum products ,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.6,5.3,2.1,1.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.5,0.0,0.0,1528.9,0.0,0.0,0.1,0.0,17.6,0.4,6.4
PRT Manufacture of chemicals and chemical products ,0.0,0.0,2.1,0.0,0.1,0.1,0.0,1.4,17.5,6.2,7.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,4.1,0.1,0.3,510.3,0.0,0.8,0.0,0.0,0.9,2.0,6.8
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.4,0.4,0.4,0.0,0.5,0.1,0.4,8.4,5.1,6.4,2.8,0.0,0.0,0.0,0.1,2.3,0.8,0.0,0.2,0.6,0.2,1.3,413.5,0.2,0.0,0.0,0.9,4.5,5.5,25.4
PRT Manufacture of rubber and plastic products,0.7,1.9,5.3,0.2,0.7,0.2,0.2,19.9,16.5,30.7,6.7,0.4,0.1,0.4,0.2,4.0,0.2,0.0,0.4,3.6,0.5,1.1,112.0,0.3,0.0,0.4,0.0,1.1,4.2,13.6
PRT Manufacture of other non-metallic mineral products,1.0,0.8,2.8,0.0,0.4,2.6,0.0,26.7,16.5,38.6,35.5,0.0,0.0,0.0,1.1,6.1,1.5,0.4,0.4,7.5,3.7,0.5,240.4,0.0,0.5,0.1,0.0,41.4,10.5,7.7
PRT Manufacture of basic metals,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,68.9,0.0,0.0,0.0,0.0,0.2,0.3,0.0
"PRT Manufacture of fabricated metal products, except machinery and equipment",0.8,1.1,9.4,0.3,9.0,2.1,0.2,27.3,57.1,50.6,33.8,1.5,0.1,1.2,1.1,7.7,1.4,0.2,16.9,7.8,3.2,5.3,431.1,1.4,0.2,3.9,2.6,32.1,17.9,62.3
"PRT Manufacture of computer, electronic and optical products",0.4,2.3,53.9,0.0,2.1,0.7,1.0,302.3,59.8,16.7,36.3,1.6,0.0,0.1,0.2,24.9,1.5,0.2,0.8,2.3,1.0,2.0,807.3,0.4,0.0,0.3,0.5,17.4,6.3,61.0
PRT Manufacture of electrical equipment,1.7,1.7,7.5,0.0,4.3,0.6,2.0,78.2,35.6,20.4,18.0,6.4,0.0,0.4,0.5,14.2,4.8,0.4,3.8,7.4,0.8,9.6,544.1,0.1,0.1,0.6,0.9,20.5,9.3,41.3
PRT Manufacture of machinery and equipment n.e.c.,0.9,1.0,11.0,0.1,7.8,1.2,1.0,45.2,60.0,13.6,13.9,1.6,0.2,0.4,1.0,16.3,0.2,0.8,4.6,4.2,1.0,2.1,571.8,0.9,0.4,1.0,1.5,32.5,7.4,42.9
"PRT Manufacture of motor vehicles, trailers and semi-trailers",0.6,75.1,274.7,0.3,1.1,0.2,0.8,552.1,82.9,117.2,230.8,5.0,0.0,0.3,8.6,151.9,1.1,0.1,0.5,40.5,3.7,7.5,2247.2,0.2,1.6,0.3,0.1,3.0,44.2,144.1
PRT Manufacture of other transport equipment,0.0,0.1,0.9,0.0,0.1,0.8,0.0,1.3,15.0,8.3,10.3,0.0,0.0,0.0,0.3,3.4,0.1,0.0,0.1,0.8,4.6,0.7,142.6,0.0,0.0,0.0,0.7,0.4,3.8,6.7
PRT Manufacture of furniture; other manufacturing,0.2,2.0,2.8,0.0,0.4,0.7,0.0,22.5,26.8,35.6,17.1,0.1,0.0,0.2,1.1,3.8,0.7,0.1,0.1,2.8,1.0,0.4,1212.8,0.0,0.1,0.1,0.1,6.1,8.8,18.4
PRT Repair and installation of machinery and equipment,0.0,1.2,0.7,0.0,0.4,0.2,0.0,2.0,3.5,9.6,2.2,0.0,0.0,0.0,0.1,1.6,0.0,0.0,0.2,1.2,2.3,0.2,478.0,0.0,0.0,0.0,15.0,1.0,3.1,3.3
"PRT Electricity, gas, steam and air conditioning supply",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
"PRT Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8,0.0,0.0,0.0,0.0,0.0,0.0,-5.1
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
PRT Construction,0.1,0.2,0.6,0.0,0.1,0.1,0.0,1.6,1.5,1.9,5.4,0.0,0.0,0.0,0.1,1.0,0.1,0.0,0.2,0.6,0.2,0.2,16847.6,0.0,0.0,0.0,0.0,1.8,0.7,33.1
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,2804.4,0.0,0.0,0.0,0.0,0.1,0.1,0.2
"PRT Wholesale trade, except of motor vehicles and motorcycles",0.3,1.6,9.5,0.0,1.9,1.2,0.2,35.5,44.4,28.0,13.4,0.2,0.0,0.0,9.4,33.8,1.4,0.1,0.3,9.1,1.5,1.0,1835.9,0.1,0.1,0.1,6.5,7.7,12.1,1093.7
"PRT Retail trade, except of motor vehicles and motorcycles",0.1,0.3,1.7,0.0,1.4,1.2,0.0,4.5,12.9,7.9,8.6,0.0,0.0,0.0,0.3,2.3,0.4,0.0,0.1,2.0,1.8,0.3,7247.1,0.0,0.1,0.0,0.3,3.2,4.1,10.2
PRT Land transport and transport via pipelines,0.1,1.3,15.2,0.0,0.3,0.1,0.1,7.5,6.5,5.8,4.1,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,1.0,0.0,0.1,1184.9,0.0,0.1,0.1,0.1,1.9,10.4,43.2
PRT Water transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,104.6,0.0,0.0,0.0,0.0,0.0,0.3,20.6
PRT Air transport,0.0,1.7,13.7,0.0,10.5,0.9,0.3,7.5,47.7,33.5,41.3,0.0,0.2,0.0,3.5,34.3,0.3,0.0,0.0,4.2,0.7,0.1,566.6,0.0,0.0,0.1,1.5,63.7,14.4,31.1
PRT Warehousing and support activities for transportation,0.0,0.5,22.3,0.0,3.1,0.0,0.0,8.2,8.4,9.0,1.9,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.3,0.2,0.0,714.0,0.0,0.0,0.0,0.4,0.0,1.9,7.6
PRT Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4
PRT Accommodation and food service activities,0.2,0.9,4.7,0.0,3.1,2.0,0.0,7.6,3.4,0.1,55.3,0.0,0.1,0.0,2.4,1.8,0.1,0.0,0.0,0.1,0.0,0.0,8127.8,0.0,0.0,0.0,0.2,0.1,19.1,8.0
PRT Publishing activities,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.2,776.4,0.0,0.0,0.0,0.1,0.2,0.4,4.2
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.3,2.7,0.1,0.1,0.1,0.0,0.2,2.6,4.2,7.8,0.0,2.0,0.0,0.0,1.1,0.1,0.0,0.2,3.3,0.0,0.1,343.0,0.1,0.0,0.0,2.2,5.8,1.5,6.7
PRT Telecommunications,0.1,0.6,1.8,0.0,0.9,0.1,0.0,2.0,17.3,3.5,13.8,0.1,0.2,0.0,0.2,2.2,0.1,0.0,0.4,1.6,0.1,0.0,2708.4,0.0,0.3,0.1,2.8,0.2,3.6,15.6
"PRT Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.3,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,731.1,0.0,0.0,0.0,0.0,0.1,0.3,10.4
"PRT Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,7.0,0.3,1.1,0.0,0.2,0.0,0.3,0.1,0.1,0.0,0.0,2.3,0.0,0.2,2366.0,0.0,0.0,0.0,0.0,0.0,0.4,11.6
"PRT Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1860.5,0.0,0.0,0.0,0.0,3.6,0.3,0.3
PRT Activities auxiliary to financial services and insurance activities,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5
PRT Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,8688.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3
PRT Legal and accounting activities; activities of head offices; management consultancy activities,0.2,0.0,1.3,0.0,0.2,0.1,0.3,0.6,7.5,2.1,0.3,0.0,0.8,0.0,0.0,2.9,0.0,0.0,0.0,2.0,0.2,0.2,846.2,0.0,0.0,0.0,0.1,1.3,1.5,3.6
PRT Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,256.9,0.0,0.0,0.0,0.0,0.0,0.1,0.1
PRT Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
PRT Advertising and market research,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.9,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,40.4,0.0,0.0,0.0,0.2,1.3,0.3,2.1
"PRT Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.1,0.0,7.5,0.0,0.0,0.0,6.0,2.7,0.2,0.0,0.0,0.7,0.2,0.1,129.6,0.0,0.0,0.0,0.1,0.3,0.3,2.6
PRT Administrative and support service activities,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,3.9,0.7,1.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.4,0.0,0.0,353.1,0.0,0.0,0.0,0.0,3.4,0.2,1.2
PRT Public administration and defence; compulsory social security,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.3,1.1,0.4,0.6,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.0,10790.2,0.0,0.0,0.0,0.0,0.4,0.3,1.5
PRT Education,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,8068.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4
PRT Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8806.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1
PRT Other service activities,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,12.2,0.2,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,2967.7,0.0,0.0,0.0,0.0,0.1,5.0,-0.0
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
PRT Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROU Crop and animal production, hunting and related service activities",0.0,6.3,1.0,0.8,0.0,0.1,0.9,16.9,0.9,5.1,1.3,2.6,0.1,0.2,0.1,17.5,0.4,0.0,0.0,3.2,0.5,0.9,0.2,3383.0,0.3,0.3,0.0,0.9,13.6,12.9
ROU Forestry and logging,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,156.7,0.0,0.0,0.0,0.0,0.1,-0.0
ROU Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,-0.0
ROU Mining and quarrying,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.4,0.1,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,287.7,0.0,0.1,0.0,0.2,1.3,0.1
"ROU Manufacture of food products, beverages and tobacco products",0.3,4.3,0.9,5.7,0.0,0.9,0.6,16.4,0.5,2.2,4.5,4.2,0.0,0.0,0.3,14.6,1.6,0.1,0.0,2.6,0.0,4.9,0.2,5733.5,1.5,0.2,0.0,2.4,11.1,61.0
"ROU Manufacture of textiles, wearing apparel and leather products",0.5,26.2,20.1,0.6,0.0,6.8,0.1,321.8,6.7,135.2,157.0,28.0,0.0,0.0,1.8,680.3,3.5,0.2,0.2,19.7,5.3,3.4,0.7,862.4,1.6,1.2,0.0,52.3,27.9,21.0
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.6,0.1,0.0,0.0,0.2,0.0,3.3,0.2,2.3,1.1,0.2,0.0,0.0,0.1,1.6,0.0,0.0,0.0,0.9,0.1,0.1,0.0,87.5,0.0,0.2,0.0,0.5,1.6,0.1
ROU Manufacture of paper and paper products,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.1,0.0,122.5,0.1,0.3,0.0,0.0,0.2,0.7
ROU Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.6,0.0,0.0,0.0,0.0,0.0,0.0
ROU Manufacture of coke and refined petroleum products ,0.0,1.8,2.0,31.1,1.3,0.0,0.0,2.3,1.8,3.8,0.3,1.1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.7,0.0,0.1,0.0,349.7,0.1,15.4,0.0,5.6,118.1,29.1
ROU Manufacture of chemicals and chemical products ,0.0,0.5,0.2,2.8,0.2,0.0,0.1,4.1,0.8,0.3,0.3,3.5,0.0,0.0,0.0,2.8,0.0,0.0,0.2,0.9,0.0,1.0,0.1,560.9,0.3,0.8,0.0,0.4,2.0,3.4
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.3,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.2,0.0,186.0,0.0,0.0,0.0,0.1,0.1,3.1
ROU Manufacture of rubber and plastic products,0.0,0.7,0.2,0.3,0.0,0.0,0.0,3.4,0.7,1.3,0.6,0.6,0.0,0.0,0.0,9.6,0.0,0.0,0.1,0.4,0.0,0.0,0.0,164.1,0.0,0.1,0.0,0.3,0.4,1.0
ROU Manufacture of other non-metallic mineral products,0.3,2.6,1.9,0.1,0.1,1.7,0.2,25.1,4.1,15.5,7.7,1.4,0.0,0.0,0.0,10.3,1.3,0.1,0.0,8.2,0.5,0.5,0.0,-61.1,0.6,0.5,0.0,15.7,9.5,2.3
ROU Manufacture of basic metals,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0.1,0.3,0.2,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,289.6,0.0,0.1,0.0,0.4,0.3,-0.0
"ROU Manufacture of fabricated metal products, except machinery and equipment",0.0,0.8,1.0,0.3,0.0,0.1,0.2,7.2,0.4,5.3,3.0,0.7,0.0,0.0,0.1,9.1,0.1,0.0,0.8,1.7,0.2,0.3,0.1,160.0,0.1,1.0,0.3,4.9,2.3,9.2
"ROU Manufacture of computer, electronic and optical products",0.0,1.6,2.4,0.3,2.5,0.2,0.1,33.9,0.2,91.6,5.4,2.1,0.0,0.1,2.1,6.8,0.1,2.1,0.1,1.8,0.2,1.1,0.0,96.7,0.2,0.1,0.0,22.9,49.5,26.9
ROU Manufacture of electrical equipment,0.2,6.0,2.1,1.0,0.1,1.0,0.1,40.7,2.9,40.1,9.7,10.2,0.1,0.3,0.1,108.1,0.6,0.1,0.1,4.3,0.1,7.9,0.1,-135.9,0.7,1.2,0.1,9.8,16.8,14.9
ROU Manufacture of machinery and equipment n.e.c.,0.5,3.1,13.2,4.5,0.2,1.9,2.0,25.2,3.5,6.4,3.5,4.1,0.8,2.4,0.1,30.0,0.2,0.9,0.5,5.6,0.5,1.0,0.2,377.6,3.8,3.5,1.2,25.6,8.7,35.8
"ROU Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.5,0.7,0.3,0.5,0.0,5.1,8.6,0.1,18.3,1.1,3.1,0.0,0.0,0.4,2.8,0.0,0.4,0.0,0.4,0.0,1.0,0.0,512.3,0.1,0.1,0.0,5.0,11.9,9.5
ROU Manufacture of other transport equipment,0.0,17.7,7.9,1.4,0.0,0.3,0.1,49.6,0.7,3.8,2.9,0.3,0.7,5.8,0.2,9.9,0.3,0.0,0.0,47.6,33.9,0.1,2.2,46.7,0.1,2.7,0.0,1.4,4.5,40.8
ROU Manufacture of furniture; other manufacturing,0.4,13.2,4.5,0.6,0.1,7.1,0.1,111.1,2.6,109.8,17.8,4.9,0.0,0.1,4.8,46.2,2.4,0.5,0.4,40.3,2.8,2.0,0.0,310.3,2.8,0.1,0.0,29.2,24.4,15.1
ROU Repair and installation of machinery and equipment,0.0,1.5,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.4,0.3,0.0,0.0,105.9,0.0,0.0,0.2,0.2,0.2,0.2
"ROU Electricity, gas, steam and air conditioning supply",0.0,0.5,0.4,0.2,0.1,0.0,0.0,4.1,0.1,3.7,0.5,0.3,0.0,0.0,0.1,2.9,0.0,0.1,0.0,0.2,0.0,0.2,0.0,995.8,0.0,0.2,0.0,1.2,2.5,2.9
"ROU Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.8,0.0,0.0,0.0,0.1,0.1,0.2
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.1
ROU Construction,0.0,0.3,0.2,0.1,0.0,0.0,0.1,1.4,0.1,0.9,0.7,0.2,0.0,0.1,0.0,1.3,0.0,0.0,0.0,0.6,0.3,0.1,0.0,3683.4,0.1,0.1,0.0,0.5,0.8,8.0
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.7,0.0,0.1,0.0,0.0,0.1,0.3
"ROU Wholesale trade, except of motor vehicles and motorcycles",0.0,1.3,0.5,0.1,0.0,0.1,0.1,6.8,0.5,3.2,2.6,0.6,0.0,0.0,0.6,12.7,0.1,0.0,0.0,1.0,0.1,0.2,0.0,558.2,0.1,0.3,0.0,1.1,1.7,15.0
"ROU Retail trade, except of motor vehicles and motorcycles",0.0,0.6,0.1,0.0,0.0,0.0,0.0,1.4,0.2,0.5,0.6,0.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,340.5,0.0,0.3,0.0,0.2,0.5,7.7
